"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"SNORA81",39.6812543604928,1.05882120507153,0.427111402305627,2.45483879125962,0.014094778046586,0.116640745090236
"LOC105370601",4.13696021583697,-1.37204742671429,0.524581433398147,-2.45471603132628,0.0140995917814787,0.116645541738125
"ZNF33B",164.921661071735,-0.420845590243788,0.171935078623325,-2.45459969206196,0.0141041550842628,0.116648264309923
"LOC107985535",69.5843041759668,1.01700302467159,0.463886864718395,2.45443950631859,0.0141104403584031,0.116665222519102
"DCUN1D3",151.911326224821,1.26928239565352,0.254979374713607,2.45425017478848,0.0141178724250025,0.116691649395857
"LRRD1",1.38213656763528,1.35600507430165,0.528966710811617,2.45379676147599,0.0141356848669407,NA
"LOC105379171",73.9722292324879,-0.822773749892393,0.332030763553656,-2.4537905548949,0.0141359288313774,0.116805849842716
"LINC02150",22.6832965411966,1.0787093224097,0.452487662426363,2.45356636283514,0.0141447437251254,0.116843641644222
"LOC105375683",18.4935166620509,0.867240364439427,0.359344542542137,2.45321775174827,0.0141584602227695,0.11692188869217
"LOC107986082",3.08577637744894,1.24739323959619,0.506717459921284,2.45300620303857,0.0141667895671544,0.116955614559645
"LOC105370618",26.8450600384757,-0.779369167652458,0.316962764748175,-2.4526640193367,0.0141802715793,0.117001278759127
"LOC107986376",2.72333798016843,-1.35683498249998,0.530661527480664,-2.45265023537426,0.0141808149035074,0.117001278759127
"CYP7A1",1.55324280542288,1.19742727625678,0.52393733666562,2.45238504409608,0.0141912715587969,NA
"INE1",5.3665710917041,1.0011942198206,0.402558531942781,2.45237560268408,0.0141916439648672,0.117021076962582
"LOC105369784",184.685713881042,-1.14360192630866,0.437378508850909,-2.45237392915902,0.0141917099761148,0.117021076962582
"SHCBP1",967.689073143183,1.01357728222093,0.452780895553716,2.45224475471311,0.0141968060065027,0.117028069620928
"LINC02511",126.606491853221,-1.12072633600318,0.438230676783242,-2.45189740068366,0.0142105173969255,0.117062461036052
"MCTP1",2488.96781861242,0.750055299340745,0.305896832865726,2.45180038332579,0.0142143491294774,0.117062461036052
"NAPRT",18.5149478688906,-0.859018710808245,0.347363858060987,-2.45173556758933,0.0142169095562841,0.117062461036052
"RNU4-1",56.6941689577296,1.11305494689955,0.470657828368837,2.45169870820025,0.0142183658003501,0.117062461036052
"PEAK3",56.1941600055039,0.727456351027911,0.295699402485885,2.45160106091019,0.014222224294445,0.117062461036052
"SNORD1C",6.97012504284963,1.28613838396854,0.529996059670077,2.45100264558545,0.0142458906246147,0.117222234413832
"AFM",15.8582737781686,1.05599982297058,0.526144631549364,2.45030780205665,0.014273414117228,0.117397865291173
"RPL27",1042.13698114809,-0.754469482092291,0.306969467227513,-2.45024869196879,0.0142757576944873,0.117397865291173
"LOC101927609",54.7591428112406,-0.867434324107741,0.349787979033286,-2.44983791764883,0.0142920533175606,0.117491562992115
"EPHX3",1.95365823649101,1.24669296410698,0.531819778677513,2.44974652553996,0.0142956811190812,0.117491562992115
"C1QTNF6",19.5605518583679,0.801236574753277,0.336169463511644,2.44960563241492,0.0143012754504534,0.117502486544748
"IGF1",493.435017172075,-0.776616386103925,0.314632510939731,-2.44937754774023,0.0143103359211639,0.117541873670884
"HIST1H1A",8.56890256671377,1.17219859990209,0.469836251746302,2.44904502732617,0.0143235540853551,0.117615377495514
"ICAM2",75.81638841399,-0.664351893276942,0.270778136998076,-2.44887264204642,0.0143304108858781,0.117631933808895
"RILPL1",90.6561233138448,0.852177055581305,0.346537628460359,2.44857383693771,0.0143423030233447,0.117631933808895
"ZFP69B",24.7491730691111,0.636244590601991,0.258396009068118,2.44847807567911,0.0143461160648818,0.117631933808895
"LOC107985320",8.66746884794266,1.13311878160665,0.453492270386216,2.44847599825786,0.0143461987939778,0.117631933808895
"FBN3",11.535452263133,-1.27662150879155,0.503380175546587,-2.44830094649858,0.0143531713877927,0.117631933808895
"LOC105370413",53.6737213406723,1.03216152168538,0.48996372881736,2.44825320877738,0.0143550733768474,0.117631933808895
"SLC35B2",27.2247437315549,1.02059160408324,0.415075993604614,2.44817168168396,0.0143583221322175,0.117631933808895
"GALNTL6",2348.53421223133,0.994390841534263,0.469407929670234,2.44813636410183,0.0143597296961528,0.117631933808895
"COL3A1",32.3117380509049,1.03399389466049,0.514371711279077,2.44765922759438,0.014378757656875,0.117730692484927
"ALDH2",73.1194551408812,-1.06598577482991,0.429929513747894,-2.44761976234717,0.0143803325061447,0.117730692484927
"LOC102724723",32.2248213689577,-0.720518703943061,0.293102141610467,-2.4469632487571,0.0144065528154476,0.117878026037406
"GAPT",505.211941800889,-1.06129475653166,0.44106481567688,-2.44695490292473,0.0144068864085065,0.117878026037406
"ATM",2017.41226155086,-0.53051698162258,0.21819826382865,-2.4465304876981,0.014423859785552,0.117981862598626
"LOC105375271",1.68985918947003,1.23999603287611,0.522164288664614,2.44611419637385,0.0144405253985831,NA
"NBEAL1",1021.03184970804,-0.616529106437721,0.251554775841457,-2.4454644784956,0.014466569836471,0.118267193844178
"ARHGEF15",3.84867830253959,1.11868601661474,0.526831190346731,2.44544555853573,0.0144673288778134,0.118267193844178
"FAS",488.094333438475,0.618105528786163,0.252425418271306,2.44480089569743,0.0144932128096684,0.118418259148766
"SUOX",191.19461510452,-0.715632728096338,0.293760126770297,-2.44456147917838,0.0145028360438119,0.118418259148766
"ACSL6",77.1977498932639,-0.773527639533231,0.318978829205378,-2.44453356028359,0.0145039585973687,0.118418259148766
"AK5",93.1118025279266,-0.970682669580397,0.392012389495133,-2.4444552384658,0.0145071081437047,0.118418259148766
"LRFN1",49.8615862159712,0.87839066463719,0.356556181817418,2.44445045265706,0.0145073006144355,0.118418259148766
"BECN1",339.367917804608,-0.474851512793514,0.194525509162174,-2.44394881663857,0.0145274873870013,0.118547911737115
"TOMM7",112.109188069878,-0.788636527809679,0.322022624086969,-2.44366977381559,0.0145387273099034,0.118604500639777
"MFAP3L",122.093698467048,-0.89970820030439,0.370450431067714,-2.44353850405919,0.0145440175438655,0.118612533841312
"LRRN1",63.309081681401,1.07407220983829,0.442523378460645,2.4431248693302,0.0145606983229649,0.118713429446393
"LOC105369735",7.56041512600024,1.22548882075063,0.499728650085244,2.4427339869319,0.0145764770607932,0.11880691317982
"FAM111B",112.425864820277,0.903153165826541,0.370375952731778,2.44198663002567,0.0146066875648947,0.1190179342577
"PRAF2",55.9883634733233,0.580663928504034,0.237916189166199,2.44165881421645,0.0146199563124186,0.119090826863045
"NOP2",101.579348333965,0.787868341610717,0.323086598487278,2.44150306347177,0.014626264237869,0.119106991867885
"LOC107985989",7.41654680753301,1.17065124456769,0.525943191732405,2.44087136599628,0.0146518726737203,0.119246293704427
"TLR7",141.799832510666,-1.09274621073062,0.442399025039422,-2.44086755103132,0.0146520274488906,0.119246293704427
"EEF1B2",783.897904525366,-0.801467124350034,0.329528914971152,-2.44020089944279,0.0146790960016763,0.119431310026633
"LOC107986517",2.61015026818643,1.36119544265659,0.525716470448146,2.44008017507301,0.0146840025747069,0.119435957168763
"LOC107984671",104.540024578531,-1.07807519517752,0.436114179272614,-2.43908255070455,0.0147246041579006,0.119724316320814
"KRT73-AS1",4.63196433222272,-1.25340474748471,0.50975894203414,-2.43899562653231,0.0147281465030033,0.119724316320814
"LOC112267970",5.10231576307718,-1.07676540600872,0.444981852762833,-2.43887330104129,0.014733132799466,0.119729520794244
"PFKFB2",171.865759207689,0.900218439401255,0.371285214919714,2.43815279891885,0.0147625324905842,0.119933060331202
"ABI1",1523.61376347581,0.414428300910341,0.169867948394626,2.43770094291793,0.0147809965945765,0.120047663674525
"ICOSLG",24.8102038520361,-0.812429296647533,0.329761978357831,-2.43739708902078,0.01479342435915,0.120113188231719
"TMEM221",8.24134237813393,1.14384716288062,0.485102337163413,2.43717545505992,0.0148024950975102,0.120151425292077
"LOC105375856",345.185358015038,1.0753987667597,0.488319228819464,2.43640425772548,0.0148340958411909,0.120372461363466
"LOC101928421",89.2019702108939,0.926027036876508,0.373212593064714,2.43577196235961,0.0148600492438751,0.120547554952743
"SVBP",56.1127268153649,-0.606800788181434,0.24908268617097,-2.43504061759773,0.0148901181565834,0.120755921429413
"LOC101929097",4.00961176089115,-1.14811975846921,0.468885691879416,-2.43489639074011,0.0148960543037843,0.120768510893159
"TUBGCP2",173.304814663908,-0.44334713980482,0.18222490576922,-2.43473284594896,0.0149027880689338,0.120787557667272
"SNORA63",13.5120734051446,-0.726938185498018,0.299385059755845,-2.43460939574045,0.0149078727627878,0.120793231394718
"PDLIM7",157.422622575016,0.813250766824741,0.331089129905461,2.4343739968777,0.0149175726582924,0.120836286140341
"LOC105377766",9.69729886235165,1.13444106720392,0.47694189231396,2.43425402988329,0.0149225181824194,0.120840815228534
"ZNF426-DT",1.42721026175409,-1.32348550290905,0.513378669512915,-2.43378409169311,0.0149419048477248,NA
"DLEU7",39.9808209733826,-0.760170578644131,0.311717849307455,-2.43369600029397,0.0149455414079626,0.120991689758437
"CASC2",323.480171061674,-0.74017180018611,0.301792511887422,-2.43334622449224,0.0149599884335687,0.121073067378492
"LOC101928535",82.7738537912077,-0.825331664818124,0.337276557723932,-2.43322093164678,0.0149651664804017,0.121079404219849
"MIR1248",38.5992398388557,1.06128537250333,0.43175573258852,2.43260280825494,0.0149907351240409,0.121250664102232
"SPINK8",7.16881446763524,1.02990377197779,0.427121946599871,2.43231339733267,0.0150027198141163,0.121311983609947
"CMKLR1",118.990339763679,-0.961872839053073,0.381067589386738,-2.43205493759513,0.0150134299296987,0.121362963947556
"CHD9",994.232191176117,-0.391916861994956,0.161505582102837,-2.43187696791657,0.0150208085941,0.121382695498503
"MIGA1",493.569879414653,-0.523250685770219,0.215826809563491,-2.43178355030208,0.0150246829884894,0.121382695498503
"LOC105377343",16.444687898375,1.08113369780593,0.450619488556888,2.43106708440052,0.0150544269123555,0.121552847918254
"GPRC5D-AS1",94.7485008543422,-0.624085837526817,0.254548801706747,-2.4310636685566,0.0150545688444983,0.121552847918254
"LOC105378787",3.50357479751342,1.22725258374734,0.524393831628112,2.43070446122702,0.0150695008920678,0.12163776152229
"LOC102724245",3.92675642538221,1.01168136316468,0.41011841328788,2.43043163794026,0.0150808507182006,0.121693718932545
"MDFIC",624.4802458499,-0.562040995852383,0.232028146473489,-2.42979702600359,0.0151072805822595,0.121844863932416
"SMN2",236.571076407137,0.559109747739799,0.229212953716604,2.42976952150641,0.0151084269916561,0.121844863932416
"LOC105375836",135.94257424871,-0.77543099003332,0.316838942360294,-2.42951435245405,0.0151190662945641,0.121894983128167
"SLC9A7",1353.14058604123,-0.773819168748777,0.31685004445663,-2.4292149725392,0.0151315573861742,0.121959998370893
"CYB5A",444.294067639158,0.972376126441668,0.449255235306667,2.42902106117716,0.0151396528399598,0.121989557206216
"IL23A",16.1339738110257,1.00785818169433,0.417063868439426,2.42847787069743,0.0151623503850594,0.12213672244386
"LOC105377393",1.11622130070433,1.36010926824748,0.530665792255624,2.42775135687662,0.0151927550476957,NA
"C15orf39",275.646857380567,-0.660862666700114,0.274691782391205,-2.42769731109652,0.0151950190120008,0.1223640978549
"LOC105373952",2.28016888983066,1.24131216235287,0.531771566549686,2.427566763389,0.0152004888485332,0.122372375011175
"LOC107985207",2.80327668696297,1.22680043406548,0.490315938353375,2.42692564195209,0.0152273764577095,0.122553021920374
"LINC00974",1.1594935375968,-1.35813612041425,0.53283670262598,-2.42669877893607,0.0152369007563726,NA
"B9D1",34.1630177248603,-0.818963152139235,0.333645900019553,-2.42637051945207,0.0152506912277369,0.122704816773634
"LOC105374995",1.62579195184239,1.07229156120043,0.514211625641123,2.42616779250466,0.0152592134542456,NA
"LOC107986715",46.1233766463694,-0.603998596624978,0.24867252519977,-2.42614491562097,0.0152601754149041,0.122745276643852
"LOC107986306",221.713002965191,-0.784803572383064,0.32044558099042,-2.42587351721746,0.015271591646515,0.122797888549368
"LOC107985878",146.68349909696,-0.820602703223708,0.33486906171388,-2.42577752746767,0.0152756312047147,0.122797888549368
"NMT2",118.06735550891,-0.664339069574019,0.273868213362193,-2.42561785234031,0.0152823529330099,0.122816085458428
"ABI3BP",727.604150617559,-0.767302739671005,0.313989259900943,-2.42515717493586,0.0153017603326769,0.122936189969354
"FAIM",53.4671016203979,0.702783115154019,0.289504202642954,2.42426909130448,0.0153392347253164,0.123201334532869
"LOC105370018",3.01056546078408,-1.36229947862072,0.530064485427215,-2.42410153169163,0.0153463142772989,0.123222271065377
"JHY",691.389996903315,-0.826328345815743,0.338568779470281,-2.42369298619277,0.0153635877682046,0.123325023142852
"RIT1",495.597086706125,0.61628506229183,0.253636505872338,2.42356373842046,0.0153690559857825,0.123332980877461
"PPP3R2",1.40938869921192,1.15999351823675,0.526932733595497,2.42310300384117,0.0153885626956844,NA
"PAPLN",186.202057462919,1.03427895950482,0.449407420167541,2.4225785217512,0.015410794887107,0.123610093766297
"LOC101927789",12.2761639718282,1.13850849317346,0.477120217836285,2.422536860847,0.0154125620562355,0.123610093766297
"PPIL1",51.7188190770986,0.777379891893744,0.32328513224761,2.42232285016669,0.0154216427570874,0.123646925586438
"KRT15",140.268913286081,-0.784003375783436,0.321639379331282,-2.4219596633344,0.0154370639377417,0.123734557585349
"WWC2",98.4751142688074,-0.828637747490275,0.336697835115807,-2.42180198070797,0.0154437634827428,0.123752251363026
"LOC101927467",159.012709283264,1.00546968917334,0.495563801961745,2.42168291644132,0.0154488239246341,0.123756804390737
"C1QTNF3-AMACR",290.230558915605,-0.443451783430587,0.18392343954725,-2.42136208453026,0.0154624671133575,0.123830089100548
"LOC100132062",287.204841050083,0.981108582937717,0.401135491743677,2.4206955267332,0.0154908459974751,0.124021306708643
"GPR4",12.8621532109109,1.06295670380124,0.528890690021766,2.42044737572995,0.0155014227985991,0.124069929308136
"LOC105370461",657.756956093417,0.888965018466528,0.388615492883044,2.41991103453796,0.0155243046830131,0.12421698219934
"DENND5A",1321.56681210169,0.806983246823631,0.332123343717634,2.41956308887554,0.0155391649539695,0.124269461061151
"HLA-DQB1",333.170566809136,-0.998072821050591,0.412080587525344,-2.41950808787454,0.0155415151148867,0.124269461061151
"EQTN",8.40015165087275,1.04903238504484,0.533232763404416,2.41944067847448,0.0155443959060846,0.124269461061151
"DLX2",3.73355608835612,1.05314596166749,0.531495838301462,2.41903140891638,0.0155618964361318,0.124338106804684
"DCST2",26.5944115888735,1.04554113840316,0.417540989534412,2.41902877243134,0.0155620092294657,0.124338106804684
"LOC107985703",148.697947573518,-0.828908607753817,0.339251978552926,-2.41870650752382,0.0155758016918647,0.124412224067608
"CHMP2B",375.846410877696,0.587208705635887,0.243408285451503,2.41834759234102,0.0155911753914258,0.12449892488649
"INPP5J",758.972586356981,-0.840276613035946,0.344853303226484,-2.41821970686623,0.0155966564369996,0.12450660335639
"PCNX1",3158.51962934532,0.813093123536396,0.333489709835459,2.41807443776061,0.0156028845845375,0.124520239692765
"PABPC4",341.343360486289,-0.641427792031732,0.265441826227269,-2.41722799093166,0.0156392179864717,0.124764853088595
"CEP55",76.7397101420073,1.04371602024476,0.436250562488822,2.41714944547758,0.0156425932907912,0.124764853088595
"LOC107986787",3.77404452955831,1.19570634431249,0.512498940396843,2.41684574568861,0.0156556500984134,0.124832852260836
"LOC283028",14.0927169270401,1.0670049139186,0.530309201104288,2.41642457848342,0.0156737729896175,0.124941195628175
"LOC107984827",7.28568947130585,0.932273182120895,0.38298317157015,2.41611131693919,0.0156872646496042,0.12499128527006
"LOC107984787",66.5917529460605,1.00396520687236,0.511824681241989,2.41606800558862,0.0156891308019843,0.12499128527006
"RGSL1",27.1334060929253,1.00050583821599,0.434901748102936,2.41559528801409,0.0157095114441254,0.125114476507238
"ZNF235",32.6444923094189,-0.612947788835831,0.253617802350443,-2.41549873580928,0.0157136770378251,0.125114476507238
"LINC02045",3.00545262467827,-1.30552773639684,0.535526573724845,-2.41450076216752,0.0157567900051979,0.12539866562386
"LOC105371611",769.420206627321,-0.787072629950593,0.323402021210953,-2.41446184667252,0.0157584732799668,0.12539866562386
"LOC102723360",450.501132577187,0.970301794068101,0.444545136124681,2.41397567459024,0.0157795158014453,0.125493628813348
"DOK3",512.568500383321,0.721579152075617,0.298765061984336,2.41397563318853,0.0157795175944476,0.125493628813348
"LINC01531",21.5602458296796,1.22681927065841,0.505339941432744,2.41377069448418,0.0157883951634765,0.125527993754289
"COA1",1379.01468058447,0.473106736239385,0.201287873417035,2.41352874991095,0.0157988814130246,0.125562361716309
"RPL36A",222.175366023826,-0.657343480197439,0.271912791621748,-2.41337350120063,0.0158056133566228,0.125562361716309
"PRPF3",290.479970199363,0.328841227316526,0.136194036998707,2.41335556733117,0.0158063911732607,0.125562361716309
"LOC105369878",137.331024947961,1.00514995088828,0.475676146991606,2.41284887733419,0.0158283809335149,0.125700797445201
"SLCO4A1-AS1",6.91699640622717,1.13608583684397,0.528966068136064,2.41225761629892,0.0158540749909546,0.125868562514642
"DTX3L",1031.28112017431,0.636397612021862,0.264471028748804,2.41194040566947,0.0158678749254801,0.125941828384342
"LOC107985295",23.3264465656979,1.06320499202408,0.436621253137626,2.41136418040258,0.0158929700602961,0.126104675170247
"LRRC6",140.520627121473,0.851256449168556,0.363956902995065,2.41095626361244,0.015910756299511,0.126209451567874
"FAM129B",72.4623565916039,-0.992291401860995,0.4069714564,-2.41038267489153,0.0159357958775277,0.1263716869977
"PRR7",49.3502710771154,0.774309957387459,0.319585460214393,2.41000400818396,0.0159523452655384,0.126466520782825
"LOC101927044",15.2231641108844,0.857581345220456,0.359269799478658,2.40980550769703,0.0159610266388973,0.126498942138948
"ZNF84",77.7017332100929,-0.491997966651246,0.204426245759169,-2.40959906372956,0.0159700598249473,0.126534132331744
"C7orf13",1.69478745139652,1.0993683556543,0.526022110038642,2.4087709621049,0.0160063395284715,NA
"ANKEF1",557.656183535783,-0.821488436256914,0.338501824048706,-2.40859652389597,0.0160139910195568,0.126825593029968
"KRT79",4.67834590387149,-1.37260629135725,0.534459645423733,-2.40854953244948,0.0160160527841757,0.126825593029968
"LOC105375323",1251.1345719796,-0.811306391641412,0.334199680690955,-2.40822799736021,0.016030166500686,0.126834078189476
"CXorf65",37.7766507941461,0.783040144061443,0.32251172220798,2.40818784504075,0.0160319297462132,0.126834078189476
"LOC105369896",28.3041661363847,1.73172251493248,0.426208848073482,2.40811341077519,0.0160351988972177,0.126834078189476
"IPCEF1",919.739476429819,-0.635878757130828,0.266922621179061,-2.40803101639416,0.0160388183396832,0.126834078189476
"LOC101928875",14.4052062371043,1.13267753930495,0.477984377627151,2.40800084152202,0.0160401440492262,0.126834078189476
"NKX6-2",12.5161883214525,-0.758357599777202,0.315886998936978,-2.4076086656702,0.0160573827543429,0.126933956240859
"LOC105374852",97.240422964253,-1.15143642417306,0.480289960546908,-2.40730271609244,0.0160708425551347,0.127003913239072
"KAT2B",1013.70964208077,-0.71506455335948,0.301481942027902,-2.40700439881859,0.0160839761328867,0.127061677557379
"ZFAND3",3791.2844154103,0.754841887315911,0.310795953908182,2.40692720066574,0.0160873763592195,0.127061677557379
"LINC01001",582.067092142319,0.947622841541176,0.390495271539865,2.40645812189049,0.0161080507262864,0.127162014513458
"PPP1R12B",979.177595155587,-0.430777881415473,0.176096010018019,-2.40642952673914,0.016109311795418,0.127162014513458
"PRKAG2",747.72560332701,-0.479871129183439,0.199234485127116,-2.40610047496386,0.0161238294889896,0.127240154280199
"TRIP6",13.0499453396904,0.911853847359207,0.391239588305071,2.40570141741414,0.0161414512514048,0.127342737836469
"FMO2",751.148607509435,-0.801122988418546,0.33035802758043,-2.40552908771757,0.0161490662954028,0.127366340501589
"CEP170B",11.7502986077601,1.05952725348616,0.465090592959458,2.40494726097909,0.0161747998580732,0.127532788005169
"HORMAD2-AS1",746.228809162193,0.757344859855383,0.31567970591404,2.40460881659497,0.0161897854580749,0.127614420481976
"CCDC86",36.6313467094289,-0.818338902908953,0.338726759537779,-2.40446346412009,0.0161962251022117,0.127628662854928
"LINC02456",619.980521707744,-0.743894250951833,0.306863532292155,-2.40411685234561,0.0162115903517615,0.12771321206768
"LOC101928381",12.1503072395705,0.96195263819545,0.424471001695179,2.40400087229033,0.0162167345904251,0.127717215903837
"SNORA40B",11.3178577150196,-1.13101422106583,0.482707608473311,-2.40367191792203,0.0162313330060598,0.127795653896525
"LOC107984079",28.4111125854485,1.00050504301188,0.447634396698665,2.4032147368299,0.0162516410761872,0.12791898857368
"LOC100132287",242.321570091247,0.966704240432985,0.398045250713514,2.40226768507191,0.0162937803387579,0.128156573685046
"EEF2K",134.546894185361,-0.830065009621863,0.342010666061502,-2.40223460924468,0.0162952537880083,0.128156573685046
"LOC105377862",214.226165866089,-0.677150662731433,0.279084763875735,-2.40222276950505,0.0162957812486376,0.128156573685046
"LOC107986664",1.24574917189717,1.13516212697933,0.530309665971927,2.40221096778855,0.016296307030266,NA
"C9orf170",102.497610047472,-0.771938889096613,0.31915702697139,-2.40167223234925,0.0163203242627819,0.128312960363978
"ZNF134",47.9909115456582,-0.453916471620188,0.189783830560863,-2.40151288313771,0.016327434128367,0.128332234751036
"SNORD99",5.84752848622822,1.22301003436716,0.53274340687818,2.40050636961378,0.0163724058065128,0.128649003868688
"ZFP36L2",848.06498900596,-0.789227476224767,0.330654333703784,-2.40028608433336,0.0163822627986919,0.128689751309143
"LOC105374785",82.437579431924,0.937437273285547,0.526523942424097,2.4000747154457,0.0163917257145892,0.12869892880977
"NHLRC2",229.393342253943,-0.493030823029331,0.206101185863514,-2.40002298656125,0.0163940423311061,0.12869892880977
"KIF11",313.417763853397,0.711502929425737,0.292770786033496,2.39989018126069,0.0163999911756036,0.12869892880977
"LOC102724808",430.131943130819,-0.577169936998685,0.243317201874972,-2.39984271900767,0.0164021176467786,0.12869892880977
"IPO11-LRRC70",93.1759356556095,0.644803767978822,0.267345210103376,2.39901301509098,0.0164393303671945,0.128931967284022
"FAM226B",1139.88818275643,-0.84089971493112,0.347708276398964,-2.3988676507926,0.0164458576730935,0.128931967284022
"FAM226A",1139.88818275643,-0.84089971493112,0.347708276398964,-2.3988676507926,0.0164458576730935,0.128931967284022
"ZSCAN4",3.88186510565358,1.10925594330263,0.528217534750628,2.3986846894283,0.016454076439317,0.128959701799927
"LOC105371677",23.3496047086285,-0.768542665468495,0.321763309764938,-2.39824342674211,0.0164739131466166,0.129078450874898
"MYO10",160.606185813031,0.848813599935821,0.365353012228933,2.39807735786747,0.0164813841150142,0.12910027039651
"TK1",53.3541851949229,0.8596506997684,0.361516397922834,2.39793506015528,0.0164877880535015,0.129111238959457
"LOC105377657",66.6635142424718,0.99090653974597,0.50956935947766,2.3976472954138,0.0165007452412682,0.129111238959457
"SGO1-AS1",53.9572665379727,0.593770759205638,0.246208998291005,2.39763348464803,0.0165013673237073,0.129111238959457
"PCDH1",10.536447051586,-1.14971586382386,0.45957893499348,-2.39762985511367,0.0165015308133235,0.129111238959457
"KCNN4",27.3710319583229,-0.719893060463909,0.30512928951126,-2.39724538894493,0.0165188568589736,0.129210104374748
"DMRTC1",1152.13620044556,-0.833690072680149,0.345032372355868,-2.39704215620752,0.0165280220372629,0.129212476078788
"TMEM18",63.2691617303328,-0.573071792864818,0.239419959140409,-2.39703065975263,0.0165285406258538,0.129212476078788
"LOC105375547",8.61529629376322,-1.18137517878414,0.496475990159641,-2.39638914333771,0.0165575011690664,0.129402155945138
"LOC107987055",458.475309302479,-0.797558070942032,0.33047631883893,-2.39558337482145,0.0165939398254376,0.129650155488083
"TMEM183B",85.3144150123118,-0.568332381778409,0.238323870569838,-2.39485585593131,0.0166269003365976,0.12983616361923
"PPP1CB",2040.00417209976,-0.533180030621712,0.223442222362261,-2.3946786389399,0.0166349379201975,0.12983616361923
"STEAP3",311.985651849742,-0.824365543792483,0.341284923078291,-2.39466070591952,0.016635751452988,0.12983616361923
"STX4",103.027309615435,0.471223216424454,0.197378523552151,2.39464203055035,0.0166365986996219,0.12983616361923
"LOC105378580",213.725959518793,-0.617749759153166,0.261637697785255,-2.39439694873045,0.0166477208536725,0.129886168733454
"LINC02149",111.247273769432,-0.761618619427867,0.315406296567022,-2.39416464098817,0.0166582693293477,0.129931670938335
"BICDL1",173.502857457001,0.633171361954028,0.263350832463442,2.39384730059191,0.0166726883956002,0.130007328788675
"LOC105375753",264.863526169139,-0.662543977574086,0.27472665311012,-2.39313296769337,0.0167051858036845,0.13020592719554
"ASCC1",1504.9953830039,0.912729085910568,0.41016553614529,2.39307972601782,0.0167076101722833,0.13020592719554
"LOC102724153",15.2601692476419,0.977440472451442,0.413865272739657,2.39287930068065,0.01671673934404,0.130238395902852
"DMRTC1B",1151.99265490469,-0.832335718384394,0.345083704350186,-2.39274763873549,0.0167227387959481,0.130238395902852
"NET1",160.138260015703,0.672975723504601,0.283297606537213,2.3926674875308,0.0167263919788545,0.130238395902852
"LOC105379308",13.1686944340403,0.978710401776313,0.401471616670396,2.39257328438461,0.0167306865258337,0.130238395902852
"ZNFX1",1116.2442745585,0.474893722968769,0.198333071521101,2.3924549798178,0.0167360811832031,0.130243587716402
"LRP1-AS",21.2480624259355,-1.14410317106909,0.473908939372749,-2.3921477474029,0.0167500980345264,0.130315857315213
"C11orf97",85.9946596859602,1.00059298097713,0.503183529373136,2.39154728723933,0.016777522561164,0.130458341844487
"LINC01347",163.440313433376,0.83830656572788,0.348112775410256,2.39153939609433,0.0167778832318783,0.130458341844487
"CNPY3-GNMT",594.005501357546,-0.477524520457893,0.199878000252764,-2.39133091441118,0.0167874145096905,0.130474896019038
"C1QTNF9",6.36648054245026,1.10155216844877,0.474805814639825,2.39128565203896,0.0167894844236629,0.130474896019038
"LOC105371632",23.5925105432108,1.05829630852706,0.433841963321946,2.39079455923737,0.0168119572175401,0.130612693002259
"SCARF2",8.82256154878817,-0.860119960654487,0.360275784820518,-2.39002203803419,0.0168473618369476,0.130850851775041
"EDN1",21.7500154821435,0.894238695486467,0.375645617806971,2.38969635499802,0.0168623074797393,0.130930019379746
"LOC105373929",2.58988474596551,1.22680283748944,0.519187027422892,2.3894157645766,0.0168751931467911,0.130993151874034
"GPR42",6.65708576284874,1.09391179192465,0.524788829040446,2.38918801391346,0.0168856585862308,0.131037467152696
"GATD3B",110.992089679387,-0.461917355367994,0.193374105185713,-2.38815135665211,0.0169333663462823,0.13132821707118
"KIF2C",107.53757251846,0.699059175854375,0.291938742048651,2.38806976649039,0.0169371262047271,0.13132821707118
"LOC105375760",622.803814566961,-0.777142575982842,0.322358104088153,-2.38801536503895,0.0169396335532627,0.13132821707118
"LMLN-AS1",5.72288575811648,-1.03573914294284,0.432108927660589,-2.3876074270261,0.0169584456909279,0.13132821707118
"LOC105376602",43.069512880569,0.950875384048114,0.423286774743331,2.38759029824728,0.0169592359886856,0.13132821707118
"MIR4307HG",5.76736099247255,-1.29145802628524,0.524492369861369,-2.38757277076113,0.016960044715697,0.13132821707118
"ZFYVE28",144.502241859894,0.698751169545232,0.292478859364817,2.38748649506057,0.0169640260131677,0.13132821707118
"RCAN3",247.024114379825,-0.724422180894253,0.306048003642906,-2.38745337862502,0.0169655544293117,0.13132821707118
"KIAA0100",445.015154025529,-0.399178298367174,0.167906405404328,-2.38744310313752,0.0169660286963712,0.13132821707118
"SGSM1",54.4714228792315,1.04831335216389,0.440619146012673,2.38667431090639,0.0170015454628472,0.131566173021342
"TRG-CCC2-2",2.79362007352395,1.20029764690193,0.529380930183817,2.38655275202835,0.0170071672258389,0.131572718310765
"LOC105372562",4.69541849339727,-1.30016179618952,0.512778977915482,-2.38601010755051,0.0170322829357299,0.131730028803038
"LOC107986677",5.87385948152339,1.01362098978813,0.417496145900956,2.38573267890925,0.0170451359873256,0.131763155825475
"RFC2",55.6756377118284,0.579254533632406,0.2433764068818,2.38565011405692,0.0170489627951995,0.131763155825475
